Family:,Subfamily:,Country:,Province:,Genus:,Species:,View:,Filename:
Carabidae,/,"Congo, The Democratic Republic of the",Kwango,Anthia,crudelis,Dorsal,rbi_306.jpg
Carabidae,/,South Africa,Cape Province,Anthia,decemguttata,Dorsal,rbi_307.jpg
Carabidae,/,"Tanzania, United Republic of",/,Anthia,decemguttata,Dorsal,rbi_308.jpg
Carabidae,/,"Tanzania, United Republic of",/,Anthia,decemguttata,Lateral,rbi_309.jpg
Carabidae,/,"Tanzania, United Republic of",Rukwa,Anthia,fornassini,Dorsal,rbi_310.jpg
Carabidae,/,"Congo, The Democratic Republic of the",Garamba National Park,Anthia,galla,Dorsal,rbi_311.jpg
Carabidae,/,"Tanzania, United Republic of",Usegua,Anthia,hildebrandti,Dorsal,rbi_312.jpg
Carabidae,/,South Africa,Northern Cape,Anthia,homoplana,Dorsal,rbi_313.jpg
Carabidae,/,Senegal,/,Anthia,nimrod,Dorsal,rbi_314.jpg
Carabidae,/,Senegal,Casamance,Anthia,nimrod,Dorsal,rbi_315.jpg
Carabidae,/,Senegal,/,Anthia,sulcata,Dorsal,rbi_316.jpg
Carabidae,/,Zimbabwe,/,Anthia,cinctipennis,Dorsal,rbi_317.jpg
Carabidae,/,South Africa,Cape Colony,Anthia,cinctipennis,Dorsal,rbi_318.jpg
Carabidae,/,Namibia,/,Anthia,circumscripta,Dorsal,rbi_319.jpg
Carabidae,/,Namibia,/,Anthia,circumscripta,Dorsal,rbi_320.jpg
Carabidae,/,"Congo, The Democratic Republic of the",Katanga,Anthia,lunea,Dorsal,rbi_321.jpg
Carabidae,/,"Congo, The Democratic Republic of the",Katanga,Anthia,lunea,Lateral,rbi_322.jpg
Carabidae,/,Zimbabwe,Umlali District,Anthia,thoracica,Dorsal,rbi_323.jpg
Carabidae,/,South Africa,Eastern Cape,Anthia,thoracica,Dorsal,rbi_324.jpg
Carabidae,/,Russian Federation,Western Caucasus,Archiplectes,prometheus,Dorsal,rbi_325.jpg
Carabidae,/,Russian Federation,Krasnodar Krai,Archiplectes,retowskyi,Dorsal,rbi_326.jpg
Carabidae,/,Russian Federation,Western Caucasus,Archiplectes,starcki,Dorsal,rbi_327.jpg
Carabidae,/,Russian Federation,Krasnodar Krai,Archiplectes,starckianus,Dorsal,rbi_328.jpg
Carabidae,/,Mexico,/,Blaptosoma,laeve,Dorsal,rbi_330.jpg
Carabidae,/,Mexico,Jalisco,Blaptosoma,viridisulcatus,Dorsal,rbi_331.jpg
Carabidae,/,Mexico,Jalisco,Blaptosoma,viridisulcatus,Dorsal,rbi_332.jpg
Carabidae,/,"Tanzania, United Republic of",Lake Nyassa,Calanthia,nyassica,Dorsal,rbi_333.jpg
Carabidae,/,Turkey,BingÃ¶l,Callisthenes,adehinotus,Dorsal,rbi_334.jpg
Carabidae,/,Armenia,Caucasus,Callisthenes,breviusculus,Dorsal,rbi_335.jpg
Carabidae,/,China,Dzungaria,Callisthenes,elegans,Dorsal,rbi_336.jpg
Carabidae,/,/,/,Callisthenes,eversmanni,Dorsal,rbi_337.jpg
Carabidae,/,Kyrgyzstan,Narynsk,Callisthenes,marginatus,Dorsal,rbi_338.jpg
Carabidae,/,Kyrgyzstan,/,Callisthenes,marginatus,Dorsal,rbi_339.jpg
Carabidae,/,Kazakhstan,/,Callisthenes,panderi,Dorsal,rbi_340.jpg
Carabidae,/,/,/,Callisthenes,semenowi,Dorsal,rbi_341.jpg
Carabidae,/,United States,/,Callitropa,externum,Dorsal,rbi_342.jpg
Carabidae,/,Mexico,YucatÃ¡n,Calodrepa,aurocinctum,Dorsal,rbi_343.jpg
Carabidae,/,Canada,Quebec,Calosoma,calidum,Dorsal,rbi_344.jpg
Carabidae,/,/,/,Calosoma,procerus,Dorsal,rbi_345.jpg
Carabidae,/,"Congo, The Democratic Republic of the",Upemba National Park,Carabops,jansseni,Dorsal,rbi_346.jpg
Carabidae,/,Nicaragua,Managua,Carabosoma,angulatum,Dorsal,rbi_347.jpg
Carabidae,/,Spain,Tenerife (Canary Islands),Carabus,abbreviatus36353cz,Dorsal,rbi_348.jpg
Carabidae,/,Spain,Tenerife (Canary Islands),Carabus,faustus,Dorsal,rbi_349.jpg
Carabidae,/,Spain,Tenerife (Canary Islands),Carabus,faustus,Dorsal,rbi_350.jpg
Carabidae,/,Spain,Gran Canaria (Canary Islands),Carabus,faustus,Dorsal,rbi_351.jpg
Carabidae,/,Romania,/,Carabus,obsoletus,Dorsal,rbi_352.jpg
Carabidae,/,Hungary,/,Carabus,obsoletus,Dorsal,rbi_353.jpg
Carabidae,/,"Korea, Democratic People's Republic of",/,Carabus,pavlowskianus,Dorsal,rbi_354.jpg
Carabidae,/,"Korea, Democratic People's Republic of",/,Carabus,sternbergi,Dorsal,rbi_355.jpg
Carabidae,/,Serbia,/,Carabus,ullrichi,Dorsal,rbi_356.jpg
Carabidae,/,Romania,/,Carabus,ullrichi,Dorsal,rbi_357.jpg
Carabidae,/,Australia,Western Australia,Carenum,optimum8682cz,Dorsal,rbi_358.jpg
Carabidae,/,Australia,New South Wales,Catadromus,lacordairei,Dorsal,rbi_359.jpg
Carabidae,/,Australia,Victoria,Catadromus,lacordairei,Dorsal,rbi_360.jpg
Carabidae,/,Australia,Queensland,Ceratoferonia,phylarchus,Dorsal,rbi_361.jpg
Carabidae,/,Kenya,/,Chilanthia,cavernosa,Dorsal,rbi_362.jpg
Carabidae,/,China,/,Coptolabrus,elyssii,Dorsal,rbi_363.jpg
Carabidae,/,China,Yunnan,Coptolabrus,ignimetalla,Dorsal,rbi_364.jpg
Carabidae,/,China,/,Coptolabrus,lafossei,Dorsal,rbi_365.jpg
Carabidae,/,China,Hunan,Coptolabrus,lafossei,Dorsal,rbi_366.jpg
Carabidae,/,China,/,Coptolabrus,lafossei,Dorsal,rbi_367.jpg
Carabidae,/,"Korea, Republic of",Jeju,Coptolabrus,smaragdinus,Dorsal,rbi_368.jpg
Carabidae,/,Ethiopia,/,Craspedophorus,zambesianus,Dorsal,rbi_369.jpg
Carabidae,/,/,Turkestan,Cratocephalus,balassogloi,Dorsal,rbi_370.jpg
Carabidae,/,/,/,Cratocephalus,solskyi,Dorsal,rbi_371.jpg
Carabidae,/,Namibia,/,Ctenosta,senegalense,Dorsal,rbi_372.jpg
Carabidae,/,"Congo, The Democratic Republic of the",Upemba National Park,Eccoptoptera,cupricollis,Lateral,rbi_373.jpg
Carabidae,/,"Congo, The Democratic Republic of the",Upemba National Park,Eccoptoptera,cupricollis,Lateral,rbi_374.jpg
Carabidae,/,"Congo, The Democratic Republic of the",Upemba National Park,Eccoptoptera,cupricollis,Dorsal,rbi_375.jpg
Carabidae,/,Mozambique,/,Eccoptoptera,mutilloides,Dorsal,rbi_376.jpg
Carabidae,/,"Venezuela, Bolivarian Republic of",/,Enceladus,gigas,Dorsal,rbi_377.jpg
Carabidae,/,Madagascar,/,Endromius,acutipennis,Dorsal,rbi_378.jpg
Carabidae,/,Madagascar,/,Endromius,opacus,Dorsal,rbi_379.jpg
Carabidae,/,Madagascar,/,Eucamptognathus,laferti,Dorsal,rbi_380.jpg
Carabidae,/,India,Coromandel,Eudema,angulatus,Dorsal,rbi_381.jpg
Carabidae,/,Central African Republic,/,Eudema,chevalieri,Dorsal,rbi_382.jpg
Carabidae,/,Central African Republic,/,Eudema,decorsei,Dorsal,rbi_383.jpg
Carabidae,/,China,/,Eupachys,glyptopterus,Dorsal,rbi_384.jpg
Carabidae,/,Algeria,/,Eurycarabus,famini,Dorsal,rbi_385.jpg
Carabidae,/,Algeria,Kabylie,Eurycarabus,famini,Dorsal,rbi_386.jpg
Carabidae,/,Australia,Western Australia,Euryscaphus,waterhousei,Dorsal,rbi_387.jpg
Carabidae,/,Australia,Queensland,Gigadema,titanum,Dorsal,rbi_388.jpg
Carabidae,/,South Africa,Namaqualand,Graphipterus,cicindeloides,Dorsal,rbi_389.jpg
Carabidae,/,Zambia,/,Graphipterus,neavei,Dorsal,rbi_390.jpg
Carabidae,/,Niger,Agadez,Graphipterus,obsoletus,Dorsal,rbi_391.jpg
Carabidae,/,Egypt,/,Graphipterus,serrator,Dorsal,rbi_392.jpg
Carabidae,/,Algeria,/,Graphipterus,serrator,Dorsal,rbi_393.jpg
Carabidae,/,Tunisia,/,Graphipterus,serrator,Dorsal,rbi_394.jpg
Carabidae,/,South Africa,Cape Province,Graphipterus,trilineatus,Dorsal,rbi_395.jpg
Carabidae,/,"Saint Helena, Ascension and Tristan da Cunha",Saint Helena,Haplothorax,burchelli,Dorsal,rbi_396.jpg
Carabidae,/,Australia,/,Hyperion,schroeteri,Dorsal,rbi_397.jpg
Carabidae,/,Australia,/,Hyperion,schroeteri,Lateral Head,rbi_398.jpg
Carabidae,/,India,Kashmir,Imaibius,barysomus,Dorsal,rbi_399.jpg
Carabidae,/,India,Kashmir,Imaibius,barysomus,Lateral,rbi_400.jpg
Carabidae,/,India,Kashmir,Imaibius,barysomus,Dorsal,rbi_401.jpg
Carabidae,/,Georgia,Caucasus,Imaibius,cashmirensis,Dorsal,rbi_402.jpg
Carabidae,/,India,Kashmir,Imaibius,dardiellus,Dorsal,rbi_403.jpg
Carabidae,/,India,Kashmir,Imaibius,stoliczkanus,Dorsal,rbi_404.jpg
Carabidae,/,Turkey,/,Ischnocarabus,cyclopalpus,Dorsal,rbi_405.jpg
Carabidae,/,China,/,Ischnocarabus,cyclopalpus,Dorsal,rbi_406.jpg
Carabidae,/,China,Jiangxi,Isiocarabus,fiduciarius,Dorsal,rbi_407.jpg
Carabidae,/,/,Caucasus,Lipaster,stjernvalli,Dorsal,rbi_408.jpg
Carabidae,/,/,/,Lipaster,stjernvalli,Dorsal,rbi_409.jpg
Carabidae,/,Algeria,Oran,Macrothorax,morbillosus,Dorsal,rbi_410.jpg
Carabidae,/,Italy,Sicily,Macrothorax,planatus,Dorsal,rbi_411.jpg
Carabidae,/,Australia,Queensland,Mecynognathus,damlli,Dorsal,rbi_412.jpg
Carabidae,/,Australia,Queensland,Mecynognathus,damlli,Dorsal,rbi_413.jpg
Carabidae,/,Russian Federation,Caucasus,Megodontus,exaratus,Dorsal,rbi_414.jpg
Carabidae,/,/,/,Megodontus,persianus,Dorsal,rbi_415.jpg
Carabidae,/,United States,/,Microcallisthenes,discors,Dorsal,rbi_416.jpg
Carabidae,/,Russian Federation,Amur,Morphocarabus,humeli,Dorsal,rbi_417.jpg
Carabidae,/,China,Jilin,Morphocarabus,humeli,Dorsal,rbi_418.jpg
Carabidae,/,Russian Federation,Transbaikal,Morphocarabus,latreilli,Dorsal,rbi_419.jpg
Carabidae,/,/,Mongolia,Morphocarabus,latreilli,Dorsal,rbi_420.jpg
Carabidae,/,Czech Republic,Bohemia,Morphocarabus,monilis,Dorsal,rbi_421.jpg
Carabidae,/,Serbia,/,Morphocarabus,monilis,Dorsal,rbi_422.jpg
Carabidae,/,Russian Federation,/,Morphocarabus,planus,Dorsal,rbi_423.jpg
Carabidae,/,Kazakhstan,/,Morphocarabus,regalis,Dorsal,rbi_424.jpg
Carabidae,/,Kazakhstan,/,Morphocarabus,sibiricus,Dorsal,rbi_425.jpg
Carabidae,/,Russian Federation,Altai,Morphocarabus,sibiricus,Dorsal,rbi_426.jpg
Carabidae,/,"Congo, The Democratic Republic of the",/,Neochryopus,savagei,Dorsal,rbi_427.jpg
Carabidae,/,Australia,Queensland,Notolestus,sulcicollis,Dorsal,rbi_428.jpg
Carabidae,/,Australia,Queensland,Nurus,imperialis,Dorsal,rbi_429.jpg
Carabidae,/,"Congo, The Democratic Republic of the",/,Ochyropus,gigas,Dorsal,rbi_430.jpg
Carabidae,/,Cameroon,Littoral Region,Ochyropus,gigas,Dorsal,rbi_431.jpg
Carabidae,/,"Tanzania, United Republic of",Mount Kilimanjaro,Orinodromus,dedeckeri,Dorsal,rbi_432.jpg
Carabidae,/,United States,Colorado,Pasimachus,elongatus,Dorsal,rbi_433.jpg
Carabidae,/,United States,/,Pasimachus,marginatus,Dorsal,rbi_434.jpg
Carabidae,/,Mexico,Morelos,Pasimachus,mexicanus,Dorsal,rbi_435.jpg
Carabidae,/,United States,Georgia,Pasimachus,sublaevis,Dorsal,rbi_436.jpg
Carabidae,/,United States,Oregon,Pemphus,velutinus,Dorsal,rbi_437.jpg
Carabidae,/,"Congo, The Democratic Republic of the",Katanga,Pescadius,pustulatus,Dorsal,rbi_438.jpg
Carabidae,/,Uzbekistan,Navoiy,Plesius,staudingeri,Dorsal,rbi_439.jpg
Carabidae,/,/,/,Procerus,duponchelli,Dorsal,rbi_440.jpg
Carabidae,/,Turkey,Istanbul,Procerus,propinquus,Dorsal,rbi_441.jpg
Carabidae,/,/,Caucasus,Procerus,scabrosus,Dorsal,rbi_442.jpg
Carabidae,/,Cyprus,/,Procrustes,anatolicus,Dorsal,rbi_443.jpg
Carabidae,/,United States,Pennsylvania,Scaphinotus,germari,Dorsal,rbi_444.jpg
Carabidae,/,United States,"Pennsylvania, Clarion County",Scaphinotus,viduus,Dorsal,rbi_445.jpg
Carabidae,/,United States,/,Scaraphytes,silenus,Dorsal,rbi_446.jpg
Carabidae,/,Madagascar,/,Sthrotodontus,decorsei,Dorsal,rbi_447.jpg
Carabidae,/,Zambia,/,Tefflus,carinatus,Dorsal,rbi_448.jpg
Carabidae,/,CÃ´te d'Ivoire,N'zi-ComoÃ©,Tefflus,megerlei,Dorsal,rbi_449.jpg
Carabidae,/,Ukraine,Podolia,Trachycarabus,besseri,Dorsal,rbi_450.jpg
Carabidae,/,Georgia,Suram Range,Tribax,ibericus,Dorsal,rbi_451.jpg
Carabidae,/,Georgia,Caucasus,Tribax,ibericus,Dorsal,rbi_452.jpg
Carabidae,/,Georgia,Suram Range,Tribax,ibericus,Dorsal,rbi_453.jpg
Carabidae,/,Georgia,Suram Range,Tribax,ibericus,Dorsal,rbi_454.jpg
Carabidae,/,Hong Kong,/,Trigonognathus,princeps,Dorsal,rbi_455.jpg
Cerambycidae,Aseminae,Chile,/,Cheloderus,childreni,Dorsal,rbi_456.jpg
Cerambycidae,Aseminae,Chile,/,Cheloderus,childreni,Lateral,rbi_457.jpg
Cerambycidae,Cerambycinae,"Venezuela, Bolivarian Republic of",/,Aegoidus,debauvei,Dorsal,rbi_458.jpg
Cerambycidae,Cerambycinae,"Venezuela, Bolivarian Republic of",/,Aegoidus,debauvei,Lateral,rbi_459.jpg
Cerambycidae,Cerambycinae,Cameroon,/,Amphidesmus,apicallis,Dorsal,rbi_460.jpg
Cerambycidae,Cerambycinae,Gabon,Bas-OgoouÃ©,Amphidesmus,platypterus,Dorsal,rbi_461.jpg
Cerambycidae,Cerambycinae,Brazil,/,Anchryson,surimanum,Dorsal,rbi_462.jpg
Cerambycidae,Cerambycinae,"Tanzania, United Republic of",/,Anexamita,orientalis,Dorsal,rbi_463.jpg
Cerambycidae,Cerambycinae,Cameroon,Tikar area,Anexamita,splendidum,Dorsal,rbi_464.jpg
Cerambycidae,Cerambycinae,China,Fujian,Aphrodisium,delatouchei,Dorsal,rbi_465.jpg
Cerambycidae,Cerambycinae,Vietnam,Annam,Aphrodisium,griffithi,Dorsal,rbi_466.jpg
Cerambycidae,Cerambycinae,Vietnam,Annam,Aphrodisium,griffithi,Lateral,rbi_467.jpg
Cerambycidae,Cerambycinae,India,Khasi Hills,Aphrodisium,neoxenum,Dorsal,rbi_468.jpg
Cerambycidae,Cerambycinae,Australia,Queensland,Aridaeus,heros,Dorsal,rbi_469.jpg
Cerambycidae,Cerambycinae,Australia,/,Aridaeus,thoracicus,Dorsal,rbi_470.jpg
Cerambycidae,Cerambycinae,Timor-Leste,/,Aridaeus,timoriensis,Dorsal,rbi_471.jpg
Cerambycidae,Cerambycinae,Madagascar,/,Arrythnus,rugosipennis,Dorsal,rbi_472.jpg
Cerambycidae,Cerambycinae,"Congo, The Democratic Republic of the",Katanga,Bottegia,spectabilis,Dorsal,rbi_473.jpg
Cerambycidae,Cerambycinae,Brazil,EspÃ­rito Santo,Butherium,erythropus,Dorsal,rbi_474.jpg
Cerambycidae,Cerambycinae,Brazil,EspÃ­rito Santo,Butherium,erythropus,Dorsal,rbi_475.jpg
Cerambycidae,Cerambycinae,Brazil,Rio de Janeiro,Callichroma,sericeum,Dorsal,rbi_476.jpg
Cerambycidae,Cerambycinae,China,Yunnan,Cataphrodinium,rubripenne,Dorsal,rbi_477.jpg
Cerambycidae,Cerambycinae,Syrian Arab Republic,/,Cerambyx,carinatus,Dorsal,rbi_478.jpg
Cerambycidae,Cerambycinae,Ecuador,BolÃ­var,Chlorida,cincta,Dorsal,rbi_479.jpg
Cerambycidae,Cerambycinae,Peru,/,Chlorida,costata,Dorsal,rbi_480.jpg
Cerambycidae,Cerambycinae,Argentina,Chaco-Santiago del Estero,Coccoderus,novempunctatus,Dorsal,rbi_481.jpg
Cerambycidae,Cerambycinae,/,/,Coelodon,servum,Dorsal,rbi_482.jpg
Cerambycidae,Cerambycinae,/,/,Coelodon,servum,Lateral Head,rbi_483.jpg
Cerambycidae,Cerambycinae,Togo,Plateaux,Coelodoniella,garnieri,Labels,rbi_484.jpg
Cerambycidae,Cerambycinae,Togo,Plateaux,Coelodoniella,garnieri,Dorsal,rbi_485.jpg
Cerambycidae,Cerambycinae,Brazil,/,Coleoxestia,pictipes,Dorsal,rbi_486.jpg
Cerambycidae,Cerambycinae,Brazil,/,Coleoxestia,pictipes,Lateral,rbi_487.jpg
Cerambycidae,Cerambycinae,/,/,Coleoxestia,suturalis,Dorsal,rbi_488.jpg
Cerambycidae,Cerambycinae,Namibia,/,Compsomera,fenestrata,Dorsal,rbi_489.jpg
Cerambycidae,Cerambycinae,Indonesia,Java,Compsomera,hemipterus,Dorsal,rbi_490.jpg
Cerambycidae,Cerambycinae,Nicaragua,/,Cosmisonia,titania,Dorsal,rbi_491.jpg
Cerambycidae,Cerambycinae,Argentina,Chaco-Santiago del Estero,Criodion,cinereus,Dorsal,rbi_492.jpg
Cerambycidae,Cerambycinae,Argentina,Chaco-Santiago del Estero,Criodion,cinereus,Dorsal,rbi_493.jpg
Cerambycidae,Cerambycinae,United States,Texas,Crioprosopus,rimosus,Dorsal,rbi_494.jpg
Cerambycidae,Cerambycinae,Brazil,Rio de Janeiro,Cryptobias,coccineus,Dorsal,rbi_495.jpg
Cerambycidae,Cerambycinae,French Guiana,/,Ctenodes,decemmaculata,Dorsal,rbi_496.jpg
Cerambycidae,Cerambycinae,Cuba,/,Cupanoscelis,heteroclita,Dorsal,rbi_497.jpg
Cerambycidae,Cerambycinae,Indonesia,Java,Dejanina,quadripunctata,Dorsal,rbi_498.jpg
Cerambycidae,Cerambycinae,Indonesia,Java,Dejanina,quadripunctata,Lateral,rbi_499.jpg
Cerambycidae,Cerambycinae,Australia,New South Wales,Demelius,semirugosus,Dorsal,rbi_500.jpg
Cerambycidae,Cerambycinae,Australia,New South Wales,Demelius,semirugosus,Lateral Head,rbi_501.jpg
Cerambycidae,Cerambycinae,Mexico,Sinaloa,Dendrobias,mandibularis,Dorsal,rbi_502.jpg
Cerambycidae,Prioninae,/,/,Ctenoscelis,atra,Dorsal,rbi_1279.jpg
Cerambycidae,Cerambycinae,Mexico,Sinaloa,Dendrobias,mandibularis,Dorsal Head,rbi_503.jpg
Cerambycidae,Cerambycinae,Mexico,Sinaloa,Dendrobias,mandibularis,Lateral,rbi_504.jpg
Cerambycidae,Cerambycinae,Mexico,Sinaloa,Dendrobias,mandibularis,Dorsal,rbi_505.jpg
Cerambycidae,Cerambycinae,Mexico,Sinaloa,Dendrobias,mandibularis,Dorsal,rbi_506.jpg
Cerambycidae,Cerambycinae,Brazil,GoiÃ¡s,Desmoderus,variabilis,Dorsal,rbi_507.jpg
Cerambycidae,Cerambycinae,Brazil,GoiÃ¡s,Desmoderus,variabilis,Dorsal,rbi_508.jpg
Cerambycidae,Cerambycinae,Cameroon,Littoral Region,Dictator,falkensteinei,Dorsal,rbi_509.jpg
Cerambycidae,Cerambycinae,China,Yunnan,Dimorphocosmosoma,diversicornis,Lateral,rbi_510.jpg
Cerambycidae,Cerambycinae,China,Yunnan,Dimorphocosmosoma,diversicornis,Dorsal,rbi_511.jpg
Cerambycidae,Cerambycinae,Brazil,/,Diploschema,rotundicollis,Dorsal,rbi_512.jpg
Cerambycidae,Cerambycinae,Brazil,Rio de Janeiro,Disaulax,hirsuticornis,Lateral,rbi_513.jpg
Cerambycidae,Cerambycinae,Brazil,Rio de Janeiro,Disaulax,hirsuticornis,Dorsal,rbi_514.jpg
Cerambycidae,Cerambycinae,Cuba,/,Eburia,didyma,Dorsal,rbi_515.jpg
Cerambycidae,Cerambycinae,French Guiana,/,Eburodacrys,citreoguttata,Dorsal,rbi_516.jpg
Cerambycidae,Cerambycinae,Brazil,Rio de Janeiro,Eburodacrys,laevicornis,Dorsal,rbi_517.jpg
Cerambycidae,Cerambycinae,"Bolivia, Plurinational State of",/,Eburodacrys,vittata,Dorsal,rbi_518.jpg
Cerambycidae,Cerambycinae,Nicaragua,/,Elaphidion,coronatum,Dorsal,rbi_519.jpg
Cerambycidae,Cerambycinae,"Tanzania, United Republic of",Lindi,Eugenius,plumatus,Dorsal,rbi_520.jpg
Cerambycidae,Cerambycinae,"Tanzania, United Republic of",Lindi,Eugenius,plumatus,Dorsal,rbi_521.jpg
Cerambycidae,Cerambycinae,/,/,Eugoa,dalmani,Dorsal,rbi_522.jpg
Cerambycidae,Cerambycinae,"Tanzania, United Republic of",/,Eugoides,coeruleipennis,Dorsal,rbi_523.jpg
Cerambycidae,Cerambycinae,Brazil,Rio Grande do Sul,Eurymerus,ebrioides,Dorsal,rbi_524.jpg
Cerambycidae,Cerambycinae,India,Bengal,Euryphagus,lundi,Dorsal,rbi_525.jpg
Cerambycidae,Cerambycinae,India,Bengal,Euryphagus,lundi,Lateral,rbi_526.jpg
Cerambycidae,Cerambycinae,Lao People's Democratic Republic,Bolikhamsai,Euryphagus,lundi,Dorsal,rbi_527.jpg
Cerambycidae,Cerambycinae,Brazil,/,Hamatocherus,mexicanus,Lateral,rbi_529.jpg
Cerambycidae,Cerambycinae,Brazil,/,Hamatocherus,mexicanus,Dorsal,rbi_530.jpg
Cerambycidae,Cerambycinae,Cuba,/,Heterops,dimidiata,Dorsal,rbi_531.jpg
Cerambycidae,Cerambycinae,Cuba,/,Heterops,lanieri,Dorsal,rbi_532.jpg
Cerambycidae,Cerambycinae,Cuba,/,Heterops,loreyi,Dorsal,rbi_533.jpg
Cerambycidae,Cerambycinae,Cuba,/,Heterops,loreyi,Dorsal,rbi_534.jpg
Cerambycidae,Cerambycinae,Indonesia,Java,Huedepoliana,suspecta,Dorsal,rbi_535.jpg
Cerambycidae,Cerambycinae,Brazil,/,Hylorus,armatus,Dorsal,rbi_536.jpg
Cerambycidae,Cerambycinae,Guinea-Bissau,/,Hypatium,opulentum,Dorsal,rbi_537.jpg
Cerambycidae,Cerambycinae,Chile,/,Lantarus,concinnus,Dorsal,rbi_538.jpg
Cerambycidae,Cerambycinae,CÃ´te d'Ivoire,/,Mecasaspis,atripenne,Dorsal,rbi_539.jpg
Cerambycidae,Cerambycinae,Guinea,/,Mecasaspis,chalybeata,Dorsal,rbi_540.jpg
Cerambycidae,Cerambycinae,French Guiana,/,Megaderus,stigma,Dorsal,rbi_541.jpg
Cerambycidae,Prioninae,/,/,Ctenoscelis,atra,Dorsal Head,rbi_1280.jpg
Cerambycidae,Cerambycinae,Brazil,/,Metopocoilus,maculicollis,Dorsal,rbi_542.jpg
Cerambycidae,Cerambycinae,Brazil,/,Metopocoilus,quadrispinosus,Lateral,rbi_543.jpg
Cerambycidae,Cerambycinae,Brazil,/,Metopocoilus,quadrispinosus,Dorsal,rbi_544.jpg
Cerambycidae,Cerambycinae,"Venezuela, Bolivarian Republic of",/,Metopocoilus,royali,Dorsal,rbi_545.jpg
Cerambycidae,Cerambycinae,Indonesia,Borneo,Neocerambyx,pascoei,Dorsal,rbi_546.jpg
Cerambycidae,Cerambycinae,Vietnam,/,Neocerambyx,grandis,Dorsal,rbi_547.jpg
Cerambycidae,Cerambycinae,/,Bengal,Neocerambyx,paris,Dorsal,rbi_548.jpg
Cerambycidae,Cerambycinae,Lao People's Democratic Republic,/,Neocerambyx,paris,Dorsal,rbi_549.jpg
Cerambycidae,Cerambycinae,Sri Lanka,/,Neocerambyx,venustus,Dorsal,rbi_550.jpg
Cerambycidae,Cerambycinae,"Tanzania, United Republic of",/,Oemophaeus,benningseni,Dorsal,rbi_551.jpg
Cerambycidae,Cerambycinae,"Tanzania, United Republic of",/,Oemophaeus,benningseni,Lateral Head,rbi_552.jpg
Curculionidae,/,Papua New Guinea,/,Rhinoscapha,macleayi,Dorsal,rbi_1567.jpg
Cerambycidae,Cerambycinae,Mexico,/,Ornithia,mexicana,Lateral,rbi_553.jpg
Cerambycidae,Cerambycinae,Mexico,/,Ornithia,mexicana,Dorsal,rbi_554.jpg
Cerambycidae,Cerambycinae,Guatemala,Alta Verapaz,Ornithia,mexicana,Dorsal,rbi_555.jpg
Cerambycidae,Cerambycinae,"Korea, Democratic People's Republic of",/,Otaromia,bungi,Dorsal,rbi_556.jpg
Cerambycidae,Cerambycinae,Kenya,/,Otaromia,lugubris,Dorsal,rbi_557.jpg
Cerambycidae,Cerambycinae,/,/,Pachydissius,camerunicus,Dorsal,rbi_558.jpg
Cerambycidae,Cerambycinae,/,/,Pachydissius,camerunicus,Dorsal,rbi_559.jpg
Cerambycidae,Cerambycinae,Sri Lanka,/,Pachylocerus,corallinus,Dorsal,rbi_560.jpg
Cerambycidae,Cerambycinae,Indonesia,Sumatra,Pachyptera,nigra,Dorsal,rbi_561.jpg
Cerambycidae,Cerambycinae,Malaysia,Sabah (Borneo),Pachyteria,basalis,Dorsal,rbi_562.jpg
Cerambycidae,Cerambycinae,Vietnam,High-Donnai,Pachyteria,diveripes,Dorsal,rbi_563.jpg
Cerambycidae,Cerambycinae,Indonesia,Sumatra,Pachyteria,equestris,Dorsal,rbi_564.jpg
Cerambycidae,Cerambycinae,Indonesia,Sumatra,Pachyteria,eversti,Dorsal,rbi_565.jpg
Cerambycidae,Cerambycinae,Brazil,EspÃ­rito Santo,Phaedimus,martii,Dorsal,rbi_566.jpg
Cerambycidae,Cerambycinae,Sierra Leone,/,Phyllocnema,hulohi,Dorsal,rbi_567.jpg
Cerambycidae,Cerambycinae,South Africa,Eastern Cape,Phyllocnema,latipes,Dorsal,rbi_568.jpg
Cerambycidae,Cerambycinae,"Tanzania, United Republic of",Lindi,Phyllocnema,pedatrix,Dorsal,rbi_569.jpg
Cerambycidae,Cerambycinae,Namibia,/,Phyllocnema,remipes,Dorsal,rbi_570.jpg
Cerambycidae,Cerambycinae,Mexico,/,Platyarthron,bilineatum,Dorsal,rbi_571.jpg
Cerambycidae,Cerambycinae,Mexico,/,Platyarthron,bilineatum,Lateral,rbi_572.jpg
Cerambycidae,Cerambycinae,Mexico,/,Platyarthron,bilineatum,Lateral,rbi_573.jpg
Cerambycidae,Cerambycinae,/,/,Poecilopeplus,batesi,Dorsal,rbi_574.jpg
Cerambycidae,Cerambycinae,Brazil,Minas Gerais,Poecilopeplus,intricatus,Dorsal,rbi_575.jpg
Cerambycidae,Cerambycinae,Colombia,/,Poeciloplepus,batesi,Dorsal,rbi_576.jpg
Cerambycidae,Cerambycinae,Brazil,Rio de Janeiro,Poeciloplepus,corallifer,Dorsal,rbi_577.jpg
Cerambycidae,Cerambycinae,Brazil,Santa Catarina,Poeciloplepus,corallifer,Dorsal,rbi_578.jpg
Cerambycidae,Cerambycinae,Brazil,/,Poeciloplepus,corallifer,Dorsal,rbi_579.jpg
Cerambycidae,Cerambycinae,Brazil,Minas Gerais,Poeciloplepus,corallifer,Dorsal,rbi_580.jpg
